Date,Content,Content link,Influencer,Type,Tags,Estimated cost,CPM,Subscribers,Region,Promotion type,Engagement rate,Views,Likes,Comments,Brand,Like rate,Comment rate,Calculated ER,Views per 1K subscribers,Cost per 1K views,Views per dollar,Creator tier,Month,Content theme
2024-09-14,MAJOR FITNESS LIGHTNING F35 UNBOXING & ASSEMBLING @major-fitness,https://www.youtube.com/watch?v=WIg77kYf8cI,Case.Baseball,"Baseball,Fun","baseball,sports,workhard,braves,havefun",191,27.0,14200,美国,Sponsored,0.0639,485,11,2,Major Fitness,0.02268041237113402,0.004123711340206186,0.026804123711340205,34.15492957746479,393.8144329896907,2.5392670157068062,Micro,2024-09,Strength / Training
2024-09-13,The Exercises to Improve Your Mobility,https://www.youtube.com/shorts/N01Vv1TVEq4,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0232,5872,136,0,Major Fitness,0.02316076294277929,0.0,0.02316076294277929,225.84615384615384,16.34877384196185,61.166666666666664,Micro,2024-09,Home Gym / Garage Gym
2024-09-12,Powerful Warm-up That Double Your Workout,https://www.youtube.com/shorts/ZJhslwdlXAY,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0249,5101,107,2,Major Fitness,0.020976279160948835,0.00039207998431680063,0.021368359145265633,196.1923076923077,18.81983924720643,53.135416666666664,Micro,2024-09,Home Gym / Garage Gym
2024-09-11,Transforming Your Garage Gym to Workout Place,https://www.youtube.com/shorts/n_JWTugYtK0,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.033,9156,302,0,Major Fitness,0.03298383573612931,0.0,0.03298383573612931,352.15384615384613,10.484927916120578,95.375,Micro,2024-09,Home Gym / Garage Gym
2024-09-11,First Game of JUCO Baseball | A Day in The Life,https://www.youtube.com/watch?v=Q1E3fIdcHq8,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Sponsored,0.1254,8819,416,69,Major Fitness,0.0471708810522735,0.007824016328381903,0.054994897380655404,584.0397350993377,14.740900328835469,67.83846153846154,Micro,2024-09,Strength / Training
2024-09-10,New Glove | Swing Clean Up | A Day In The Life of a College Baseball Player,https://www.youtube.com/watch?v=T2-n2c24xoo,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.1075,4938,221,31,Major Fitness,0.04475496152288376,0.006277845281490482,0.05103280680437424,327.0198675496689,26.326447954637505,37.98461538461538,Micro,2024-09,Strength / Training
2024-09-09,Keep Pushing Forward—Make Age Just A Number!,https://www.youtube.com/shorts/0xieQok8-bk,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0668,704,17,3,Major Fitness,0.024147727272727272,0.004261363636363636,0.028409090909090908,27.076923076923077,136.36363636363635,7.333333333333333,Micro,2024-09,Home Gym / Garage Gym
2024-09-08,Kandi Burruss Fitness Journey is All the Motivation You Need! 🔥💪 | Gym Goals & Workout Inspiration,https://www.youtube.com/watch?v=UQ9yFHpKPTU,Top 20 News,"Entertainment,Fashion","entertainment,fashion,celebrity gossip news,celebrity news,lifestyle",45,27.0,55900,美国,Mentioned,0.0413,727,10,2,Major Fitness,0.013755158184319119,0.002751031636863824,0.016506189821182942,13.005366726296959,61.898211829436036,16.155555555555555,Mid,2024-09,Strength / Training
2024-09-08,We got a package from Major Fitness |unboxing  coming soon! thanks @major-fitness  #workout,https://www.youtube.com/shorts/ql9ocOF2fDM,Case.Baseball,"Baseball,Fun","baseball,sports,workhard,braves,havefun",191,27.0,14200,美国,Mentioned,0.0677,1403,45,5,Major Fitness,0.03207412687099073,0.003563791874554526,0.03563791874554526,98.80281690140845,136.1368496079829,7.345549738219895,Micro,2024-09,Strength / Training
2024-09-07,Rowing My Way to PEAK Hybrid Athlete || JOYSONG Home Gym Cube Rower Review!,https://www.youtube.com/watch?v=vjIpnWTL6ZY,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,67600,美国,Suspected,0.1095,3534,87,30,Major Fitness,0.02461799660441426,0.008488964346349746,0.03310696095076401,52.27810650887574,140.63384267119412,7.110663983903421,Mid,2024-09,Home Gym / Garage Gym
2024-09-07,My Workout Split as A College Baseball Player | A Day In The Life,https://www.youtube.com/watch?v=YEzYtqg3Y0U,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.1605,3309,151,38,Major Fitness,0.04563312178906014,0.011483831973405863,0.057116953762466005,219.13907284768212,39.286793593230584,25.453846153846154,Micro,2024-09,Strength / Training
2024-09-06,How To Get Rid Of Knee Pain At Home Part 2,https://www.youtube.com/shorts/dJhxEOdUlzY,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.022,772,17,0,Major Fitness,0.022020725388601035,0.0,0.022020725388601035,29.69230769230769,124.35233160621762,8.041666666666666,Micro,2024-09,Home Gym / Garage Gym
2024-09-06,Myron Gaines - NO IDEA How to Train! (Workout Reaction),https://www.youtube.com/watch?v=_FzSpooo5J4,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.1308,132381,3578,1374,Major Fitness,0.02702804783163747,0.010379132957146419,0.03740718078878389,2024.1743119266052,14.858627748695055,67.30096593797661,Mid,2024-09,Strength / Training
2024-09-04,Becoming a Student Of Life | A Day In The Life of a College Baseball Player,https://www.youtube.com/watch?v=ojF6mpTLF90,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Sponsored,0.0939,5594,205,32,Major Fitness,0.036646406864497674,0.00572041473006793,0.042366821594565604,370.4635761589404,23.239184840900965,43.03076923076923,Micro,2024-09,Strength / Training
2024-09-04,This Hack Squat Attachment Will TRANSFORM Your Home Gym (RitFit AT02 Hack Squat Attachment REVIEW!),https://www.youtube.com/watch?v=NQsNleT4q08,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,67600,美国,Suspected,0.1334,5699,170,59,Major Fitness,0.029829794700824707,0.010352693454992104,0.04018248815581681,84.30473372781066,87.20828215476399,11.466800804828974,Mid,2024-09,Home Gym / Garage Gym
2024-09-04,How To Get Rid Of Knee Pain At Home,https://www.youtube.com/shorts/UV2LFj6dnZM,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0257,4196,98,1,Major Fitness,0.023355576739752144,0.00023832221163012392,0.02359389895138227,161.3846153846154,22.878932316491895,43.708333333333336,Micro,2024-09,Home Gym / Garage Gym
2024-09-04,5 Things You NEED for a Minimalist Home Gym (Very Limited Space) feat. AtivaFit,https://www.youtube.com/watch?v=ieNY76hQz8Q,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.2263,7493,336,136,Major Fitness,0.0448418523955692,0.01815027358868277,0.06299212598425197,114.57186544342508,262.511677565728,3.8093543467208946,Mid,2024-09,Home Gym / Garage Gym
2024-09-03,How to Hold Grips to Target Different Muscle Groups,https://www.youtube.com/shorts/smq8XgiOSi4,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0439,9365,411,0,Major Fitness,0.04388681260010678,0.0,0.04388681260010678,360.1923076923077,10.25093432995195,97.55208333333333,Micro,2024-09,Home Gym / Garage Gym
2024-09-02,Lower Body Training with Leg Press Hack Squat Machine AH1,https://www.youtube.com/watch?v=E5NPMRtpiSU,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0001,8657,1,0,Major Fitness,0.00011551345731777752,0.0,0.00011551345731777752,332.96153846153845,11.089291902506641,90.17708333333333,Micro,2024-09,Home Gym / Garage Gym
2024-08-31,Time to Lock In | A Day In The Life of a College Baseball Player and Hybrid Athlete,https://www.youtube.com/watch?v=ctYV7-3_Yw0,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Sponsored,0.119,3269,149,24,Major Fitness,0.04557968797797492,0.007341694707861731,0.05292138268583665,216.49006622516555,39.76751300091772,25.146153846153847,Micro,2024-08,Strength / Training
2024-08-31,3 Anti-Science Exercises Guaranteed to Blow Up Your Deadlift (#3 Will Shock You!),https://www.youtube.com/watch?v=4Y9Hp6x8NY0,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,67600,美国,Suspected,0.0221,89396,629,135,Major Fitness,0.007036108998165466,0.0015101346816412367,0.008546243679806702,1322.4260355029587,5.559532865005146,179.8712273641851,Mid,2024-08,Strength / Training
2024-08-31,Beginner’s Guide to Mastering the F22,https://www.youtube.com/watch?v=WMXTvhmm3dc,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0023,7274,7,1,Major Fitness,0.000962331591971405,0.00013747594171020073,0.0010998075336816058,279.7692307692308,13.197690404179268,75.77083333333333,Micro,2024-08,Home Gym / Garage Gym
2024-08-30,20 Minute Full-Body Power Rack Workout | Major Fitness Home Gym,https://www.youtube.com/watch?v=N1a40r8V-PY,Gritty Soldier,"Military,Workout,Health,Sports","military,fitness,workout,usarmy,soldiers",366,27.0,176000,美国,Sponsored,0.129,4380,265,30,Major Fitness,0.06050228310502283,0.00684931506849315,0.06735159817351598,24.886363636363637,83.56164383561644,11.967213114754099,Macro,2024-08,Home Gym / Garage Gym
2024-08-30,My Life as a Content Creator and JUCO Baseball Player | A Day in the Life,https://www.youtube.com/watch?v=jgVG8ElogmY,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.1517,2346,146,21,Major Fitness,0.06223358908780904,0.008951406649616368,0.0711849957374254,155.36423841059602,55.413469735720376,18.046153846153846,Micro,2024-08,Strength / Training
2024-08-28,Reason #10002 to Have A Home Gym,https://www.youtube.com/shorts/sq9ePwLRd88,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0269,5273,112,3,Major Fitness,0.02124028067513749,0.0005689360895126114,0.021809216764650103,202.8076923076923,18.205954864403566,54.927083333333336,Micro,2024-08,Home Gym / Garage Gym
2024-08-28,💪🏼📈,https://www.youtube.com/shorts/nL-SBdSSSSA,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.1273,14903,887,101,Major Fitness,0.059518217808494936,0.006777158961282963,0.0662953767697779,227.87461773700306,131.98684828558007,7.576512455516014,Mid,2024-08,Strength / Training
2024-08-27,The Perfect Home Gym For A Pro Basketball Player? (Off Season Day of Training With Major Fitness),https://www.youtube.com/watch?v=ZRPpSug1FeU,Trey Drechsel,Basketball,"basketball,probasketballplayer,sports,hooper,probasketball",458,27.0,60900,美国,Sponsored,0.0761,11028,629,21,Major Fitness,0.05703663402248821,0.0019042437431991295,0.05894087776568734,181.08374384236453,41.53064925643816,24.078602620087338,Mid,2024-08,Home Gym / Garage Gym
2024-08-27,You DID NOT Lose Muscle Cutting 🤔,https://www.youtube.com/shorts/4jI71zws3n0,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.1086,16622,895,91,Major Fitness,0.05384430273131994,0.0054746721212850435,0.05931897485260498,254.15902140672782,118.33714354469979,8.450432130147433,Mid,2024-08,Strength / Training
2024-08-27,"BRUNA LUCCAS , FROM MCDONALD'S EMPLOYEE TO WORLD FITNESS MUSE!",https://www.youtube.com/watch?v=1z8KRAq7FVQ,THESARADAS,"Fitness,Health","thesaradas,fitness,gym,health,fitnessmodel",65,27.0,41900,美国,Mentioned,0.0767,873,67,0,Major Fitness,0.07674684994272624,0.0,0.07674684994272624,20.835322195704055,74.45589919816724,13.430769230769231,Micro,2024-08,Strength / Training
2024-08-26,My First JUCO Practice | A Day in the Life Of A College Baseball Player,https://www.youtube.com/watch?v=Swx87FNVzRc,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Sponsored,0.0686,17325,558,63,Major Fitness,0.032207792207792206,0.0036363636363636364,0.035844155844155845,1147.3509933774835,7.503607503607504,133.26923076923077,Micro,2024-08,Strength / Training
2024-08-26,Space Saver Power Rack Without Compromising The Functionality,https://www.youtube.com/shorts/00mMqtfTLM0,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0238,926,22,0,Major Fitness,0.023758099352051837,0.0,0.023758099352051837,35.61538461538462,103.67170626349892,9.645833333333334,Micro,2024-08,Home Gym / Garage Gym
2024-08-25,Your Goal LEAN Physique - Expectation vs Reality,https://www.youtube.com/watch?v=vQNL9BQNGKc,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.1808,14843,753,193,Major Fitness,0.05073098430236475,0.013002762244829212,0.06373374654719396,226.95718654434253,132.52037997709357,7.546009150991358,Mid,2024-08,Strength / Training
2024-08-24,I Don’t Want To Be an Adult… I Just Want To Play Baseball | A Day In The Life,https://www.youtube.com/watch?v=Z1oJ7eXOcf4,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.1499,3508,176,35,Major Fitness,0.05017103762827822,0.009977194982896237,0.06014823261117446,232.31788079470198,37.058152793614596,26.984615384615385,Micro,2024-08,Strength / Training
2024-08-23,Let's do the weight capacity test of our adjustable weight bench!,https://www.youtube.com/shorts/mbjrHyxVU9A,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0063,1733,11,0,Major Fitness,0.006347374495095211,0.0,0.006347374495095211,66.65384615384616,55.39526832083093,18.052083333333332,Micro,2024-08,Home Gym / Garage Gym
2024-08-23,"You need a STURDY, adjustable weight bench!",https://www.youtube.com/shorts/i-o1MmxVkds,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0218,12597,244,3,Major Fitness,0.019369691196316582,0.00023815194093831864,0.0196078431372549,484.5,7.620862110026197,131.21875,Micro,2024-08,Home Gym / Garage Gym
2024-08-23,Reviewing EVERY Major Fitness Squat Rack: Budget Meets Versatility!,https://www.youtube.com/watch?v=Hz6bhsq9J9Y,Garage Gym Reviews,"Fitness,Health","fitness,health,gym,garage gym,garage gym reviews",2231,27.0,606000,美国,Mentioned,0.052,47640,1106,137,Major Fitness,0.023215785054575985,0.0028757346767422334,0.02609151973131822,78.61386138613861,46.8303946263644,21.35365307037203,Mega,2024-08,Home Gym / Garage Gym
2024-08-23,New Home gym 😍 This is our Major Fitness F22 All-In-One Power rack from @major-fitness,https://www.youtube.com/shorts/pzyNom4z9yw,Frank Medrano,"Workout,Health,Home","calisthenics,fitness,workout,health,gym",355,27.0,1840000,美国,Mentioned,0.0343,21444,685,5,Major Fitness,0.03194366722626376,0.0002331654542063048,0.032176832680470065,11.654347826086957,16.55474724864764,60.4056338028169,Mega,2024-08,Home Gym / Garage Gym
2024-08-21,Stop Wasting Time | A Day in The Life of a College Baseball Player,https://www.youtube.com/watch?v=s2pNDIhl_eo,Isaiah’s Life,"Fitness,Baseball,Health","fitness,baseball,health,lifestyle,a day in the life",130,27.0,15100,美国,Suspected,0.1124,3337,165,21,Major Fitness,0.04944560982918789,0.006293077614623914,0.05573868744381181,220.9933774834437,38.95714713814804,25.66923076923077,Micro,2024-08,Strength / Training
2024-08-21,The Premium Power Rack For Beginners And Professionals,https://www.youtube.com/watch?v=4vMyYQVm66o,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0002,57313,4,1,Major Fitness,6.979219374312983e-05,1.7448048435782457e-05,8.724024217891228e-05,2204.346153846154,1.6750126498351159,597.0104166666666,Micro,2024-08,Home Gym / Garage Gym
2024-08-21,How To Assemble The AH1 Leg Press & Hack Squat Machine | Installation Walkthrough,https://www.youtube.com/watch?v=3bYeGnKY4zE,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.015,734,1,1,Major Fitness,0.0013623978201634877,0.0013623978201634877,0.0027247956403269754,28.23076923076923,130.7901907356948,7.645833333333333,Micro,2024-08,Home Gym / Garage Gym
2024-08-20,Grow your arms with Coach Brody 🔥🔥🔥 #homegym,https://www.youtube.com/shorts/aV4ZHkcT6Z8,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0282,921,26,0,Major Fitness,0.02823018458197611,0.0,0.02823018458197611,35.42307692307693,104.23452768729642,9.59375,Micro,2024-08,Home Gym / Garage Gym
2024-08-20,Alpha Male Confronts Gym Girl 🦍,https://www.youtube.com/shorts/0qznS5dOI2E,REVIVAL Fitness,"Health,Fitness","revivalfitness,religion,building,health,gym",1967,27.0,65400,美国,Suspected,0.1947,5352,142,90,Major Fitness,0.026532137518684603,0.016816143497757848,0.043348281016442454,81.8348623853211,367.52615844544096,2.72089476359939,Mid,2024-08,Strength / Training
2024-08-19,"Unbox The ""NOT BAD"" Weight Bench",https://www.youtube.com/shorts/IWGat4Nw2ng,MAJOR FITNESS,"Workout,Home,Health,Challenge","homegym,garagegym,fitness,workout,majorfitness",96,27.0,26000,美国,Sponsored,0.0405,765,21,1,Major Fitness,0.027450980392156862,0.00130718954248366,0.02875816993464052,29.423076923076923,125.49019607843137,7.96875,Micro,2024-08,Home Gym / Garage Gym
